time,pedal,velocity,acceleration
145.35,0.290166225072294,0.317930528403168,0.807000815711611
145.4,0.293212560198381,0.322773210313678,0.807089428488465
145.45,0.296254336408362,0.327616652683286,0.807215788969918
145.5,0.299277639005869,0.3324612463841,0.807407663728935
145.55,0.302272461538552,0.337306886925557,0.807582623775384
145.6,0.30524531915026,0.342153398221708,0.807727237311773
145.65,0.308200876043846,0.347000803492677,0.807876075495151
145.7,0.311136775901932,0.351849173366345,0.808037087756689
145.75,0.314051011959138,0.356698503005187,0.808197688840753
145.8,0.316944295953867,0.361548772091593,0.808353694411869
145.85,0.319817447017003,0.366399972885521,0.808508934064161
145.9,0.322670364073271,0.371252110224497,0.808665415311179
145.95,0.325502781800071,0.376105193783573,0.808822323860277
146,0.328314687562992,0.380959210017676,0.808978966353363
146.05,0.331106150851287,0.385814164731839,0.809135479849595
146.1,0.333877182193631,0.390670065666101,0.809292122342681
146.15,0.336627750004,0.395526911852959,0.809448966393352
146.2,0.33935782269637,0.400384701357401,0.809606020063913
146.25,0.342067375001922,0.405243433211923,0.809763299478969
146.3,0.344756375334632,0.410103106449018,0.80992080463852
146.35,0.347424796319947,0.414963719133678,0.810078559729478
146.4,0.350072604266107,0.419825279973449,0.810236597001055
146.45,0.352699757058414,0.42468778896833,0.810394980951679
146.5,0.3553062083707,0.429551254825869,0.810553800266688
146.55,0.357891895030917,0.43441567851357,0.810713127506812
146.6,0.360456747549812,0.43928106099894,0.810873011045872
146.65,0.363000694332399,0.444147402281978,0.811033483133081
146.7,0.36552365536075,0.449014704297695,0.81119459214226
146.75,0.368025546405468,0.453882977688647,0.811356378384926
146.8,0.370506279025687,0.458752233097393,0.811518882172596
146.85,0.372965754251865,0.463622473426448,0.811682151879091
146.9,0.375403868902991,0.468493699643316,0.811846227815927
146.95,0.37782051348085,0.473365914650515,0.812011150294622
147,0.380215574275754,0.478239121350559,0.812176967688997
147.05,0.382588933366549,0.483113332321016,0.812343720310568
147.1,0.384940466514875,0.487988551431907,0.812511448470852
147.15,0.3872700452709,0.492864781585748,0.81268020054367
147.2,0.389577534867591,0.49774202665256,0.812850016840539
147.25,0.391862792114971,0.502620289534858,0.813020937672976
147.3,0.394125669611597,0.50749958474522,0.813193011414802
147.35,0.396366015744555,0.512379925828719,0.813366278377534
147.4,0.398583670477989,0.517261317622883,0.813540778872688
147.45,0.400778469564577,0.522143765932741,0.813716561274086
147.5,0.402950246651259,0.527027274628315,0.813893657830941
147.55,0.405098824856302,0.53191185048214,0.814072116917073
147.6,0.407224025192238,0.536797508006797,0.814251978844
147.65,0.409325664460127,0.541684253007315,0.814433283923238
147.7,0.411403551038093,0.546572092256231,0.814616088590912
147.75,0.413457489092788,0.551461041233629,0.814800425096234
147.8,0.415487276473658,0.55635110767955,0.814986333750724
147.85,0.417492704712948,0.561242297399026,0.815173846803593
147.9,0.419473563237163,0.566134627807151,0.815363004566359
147.95,0.421429630944138,0.571028033113569,0.815543285733063
148,0.42336261769063,0.575922310142186,0.815688753873614
148.05,0.425278425851626,0.580817151226344,0.815781591297459
148.1,0.427184859280747,0.585712174201482,0.815811284760943
148.15,0.429090713632765,0.590607023025681,0.815782155658698
148.2,0.431003445315039,0.595501475172742,0.815716238265962
148.25,0.432926707777659,0.600395398094451,0.815628778398496
148.3,0.434862518314682,0.605288711487874,0.815528523655507
148.35,0.436812091935157,0.610181376652803,0.815420464602811
148.4,0.438776186703656,0.615073361661565,0.815307600417278
148.45,0.440755272199067,0.619964655871605,0.815191793490999
148.5,0.442749632695605,0.624855245737847,0.815074188671057
148.55,0.444759445075002,0.629745121585241,0.814955503502458
148.6,0.446784812518271,0.634634286316302,0.814836173349585
148.65,0.448825798197458,0.639522724450946,0.814716464268451
